L1_Code,L1_Name,L2_Code,L2_Name,L3_Code,L3_Name,ATC_Code,Name,DDD,U,Adm.R,Note
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09D,ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs) & COMBINATIONS,C09DA,Angiotensin II receptor blockers (ARBs) and diuretics,C09DA02,eprosartan and diuretics,,,,
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09D,ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs) & COMBINATIONS,C09DA,Angiotensin II receptor blockers (ARBs) and diuretics,C09DA03,valsartan and diuretics,,,,
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09D,ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs) & COMBINATIONS,C09DA,Angiotensin II receptor blockers (ARBs) and diuretics,C09DA04,irbesartan and diuretics,,,,
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09D,ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs) & COMBINATIONS,C09DA,Angiotensin II receptor blockers (ARBs) and diuretics,C09DA06,candesartan and diuretics,,,,
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09D,ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs) & COMBINATIONS,C09DA,Angiotensin II receptor blockers (ARBs) and diuretics,C09DA07,telmisartan and diuretics,,,,
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09D,ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs) & COMBINATIONS,C09DA,Angiotensin II receptor blockers (ARBs) and diuretics,C09DA08,olmesartan medoxomil and diuretics,,,,
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09D,ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs) & COMBINATIONS,C09DA,Angiotensin II receptor blockers (ARBs) and diuretics,C09DA09,azilsartan medoxomil and diuretics,,,,
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09D,ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs) & COMBINATIONS,C09DA,Angiotensin II receptor blockers (ARBs) and diuretics,C09DA10,fimasartan and diuretics,,,,
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09D,ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs) & COMBINATIONS,C09DB,Angiotensin II receptor blockers (ARBs) and calcium channel blockers,C09DB01,valsartan and amlodipine,,,,
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09D,ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs) & COMBINATIONS,C09DB,Angiotensin II receptor blockers (ARBs) and calcium channel blockers,C09DB02,olmesartan medoxomil and amlodipine,,,,
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09D,ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs) & COMBINATIONS,C09DB,Angiotensin II receptor blockers (ARBs) and calcium channel blockers,C09DB04,telmisartan and amlodipine,,,,
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09D,ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs) & COMBINATIONS,C09DB,Angiotensin II receptor blockers (ARBs) and calcium channel blockers,C09DB05,irbesartan and amlodipine,,,,
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09D,ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs) & COMBINATIONS,C09DB,Angiotensin II receptor blockers (ARBs) and calcium channel blockers,C09DB06,losartan and amlodipine,,,,
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09D,ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs) & COMBINATIONS,C09DB,Angiotensin II receptor blockers (ARBs) and calcium channel blockers,C09DB07,candesartan and amlodipine,,,,
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09D,ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs) & COMBINATIONS,C09DB,Angiotensin II receptor blockers (ARBs) and calcium channel blockers,C09DB08,valsartan and lercanidipine,,,,
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09D,ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs) & COMBINATIONS,C09DX,Angiotensin II receptor blockers (ARBs) & other combinations,C09DX01,"valsartan, amlodipine and hydrochlorothiazide",,,,
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09D,ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs) & COMBINATIONS,C09DX,Angiotensin II receptor blockers (ARBs) & other combinations,C09DX02,valsartan and aliskiren,,,,
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09D,ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs) & COMBINATIONS,C09DX,Angiotensin II receptor blockers (ARBs) & other combinations,C09DX03,"olmesartan medoxomil, amlodipine and hydrochlorothiazide",,,,
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09D,ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs) & COMBINATIONS,C09DX,Angiotensin II receptor blockers (ARBs) & other combinations,C09DX04,valsartan and sacubitril,,,,
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09D,ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs) & COMBINATIONS,C09DX,Angiotensin II receptor blockers (ARBs) & other combinations,C09DX05,valsartan and nebivolol,,,,
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09D,ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs) & COMBINATIONS,C09DX,Angiotensin II receptor blockers (ARBs) & other combinations,C09DX06,"candesartan, amlodipine and hydrochlorothiazide",,,,
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09X,OTHER AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09XA,Renin-inhibitors,C09XA01,remikiren,,,,
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09X,OTHER AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09XA,Renin-inhibitors,C09XA02,aliskiren,0.15,g,O,
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09X,OTHER AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09XA,Renin-inhibitors,C09XA52,aliskiren and hydrochlorothiazide,,,,
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09X,OTHER AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09XA,Renin-inhibitors,C09XA53,aliskiren and amlodipine,,,,
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09X,OTHER AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C09XA,Renin-inhibitors,C09XA54,"aliskiren, amlodipine and hydrochlorothiazide",,,,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AA,HMG CoA reductase inhibitors,C10AA01,simvastatin,30,mg,O,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AA,HMG CoA reductase inhibitors,C10AA02,lovastatin,45,mg,O,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AA,HMG CoA reductase inhibitors,C10AA03,pravastatin,30,mg,O,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AA,HMG CoA reductase inhibitors,C10AA04,fluvastatin,60,mg,O,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AA,HMG CoA reductase inhibitors,C10AA05,atorvastatin,20,mg,O,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AA,HMG CoA reductase inhibitors,C10AA06,cerivastatin,0.2,mg,O,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AA,HMG CoA reductase inhibitors,C10AA07,rosuvastatin,10,mg,O,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AA,HMG CoA reductase inhibitors,C10AA08,pitavastatin,2,mg,O,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AB,Fibrates,C10AB01,clofibrate,2,g,O,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AB,Fibrates,C10AB02,bezafibrate,0.6,g,O,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AB,Fibrates,C10AB03,aluminium clofibrate,,,,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AB,Fibrates,C10AB04,gemfibrozil,1.2,g,O,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AB,Fibrates,C10AB05,fenofibrate,0.2,g,O,micronised
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AB,Fibrates,C10AB06,simfibrate,,,,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AB,Fibrates,C10AB07,ronifibrate,,,,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AB,Fibrates,C10AB08,ciprofibrate,0.1,g,O,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AB,Fibrates,C10AB09,etofibrate,,,,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AB,Fibrates,C10AB10,clofibride,,,,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AB,Fibrates,C10AB11,choline fenofibrate,0.135,g,O,Refers to fenofibric acid
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AC,Bile acid sequestrants,C10AC01,colestyramine,14,g,O,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AC,Bile acid sequestrants,C10AC02,colestipol,20,g,O,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AC,Bile acid sequestrants,C10AC03,colextran,,,,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AC,Bile acid sequestrants,C10AC04,colesevelam,3.75,g,O,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AD,Nicotinic acid and derivatives,C10AD01,niceritrol,1.5,g,O,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AD,Nicotinic acid and derivatives,C10AD02,nicotinic acid,2,g,O,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AD,Nicotinic acid and derivatives,C10AD03,nicofuranose,,,,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AD,Nicotinic acid and derivatives,C10AD04,aluminium nicotinate,,,,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AD,Nicotinic acid and derivatives,C10AD05,nicotinyl alcohol (pyridylcarbinol),0.9,g,O,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AD,Nicotinic acid and derivatives,C10AD06,acipimox,0.5,g,O,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AD,Nicotinic acid and derivatives,C10AD52,"nicotinic acid, combinations",,,,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AX,Other lipid modifying agents,C10AX01,dextrothyroxine,4,mg,O,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AX,Other lipid modifying agents,C10AX02,probucol,,,,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AX,Other lipid modifying agents,C10AX03,tiadenol,,,,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AX,Other lipid modifying agents,C10AX05,meglutol,,,,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AX,Other lipid modifying agents,C10AX06,omega-3-triglycerides incl. other esters and acids,,,,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AX,Other lipid modifying agents,C10AX07,magnesium pyridoxal 5-phosphate glutamate,,,,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AX,Other lipid modifying agents,C10AX08,policosanol,,,,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AX,Other lipid modifying agents,C10AX09,ezetimibe,10,mg,O,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AX,Other lipid modifying agents,C10AX10,alipogene tiparvovec,,,,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AX,Other lipid modifying agents,C10AX11,mipomersen,,,,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AX,Other lipid modifying agents,C10AX12,lomitapide,40,mg,O,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AX,Other lipid modifying agents,C10AX13,evolocumab,10,mg,P,
C10,LIPID MODIFYING AGENTS,C10A,LIPID MODIFYING AGENTS & PLAIN,C10AX,Other lipid modifying agents,C10AX14,alirocumab,5.4,mg,P,
C10,LIPID MODIFYING AGENTS,C10B,LIPID MODIFYING AGENTS & COMBINATIONS,C10BA,HMG CoA reductase inhibitors in combination with other lipid modifying agents,C10BA01,lovastatin and nicotinic acid,,,,
C10,LIPID MODIFYING AGENTS,C10B,LIPID MODIFYING AGENTS & COMBINATIONS,C10BA,HMG CoA reductase inhibitors in combination with other lipid modifying agents,C10BA02,simvastatin and ezetimibe,,,,
C10,LIPID MODIFYING AGENTS,C10B,LIPID MODIFYING AGENTS & COMBINATIONS,C10BA,HMG CoA reductase inhibitors in combination with other lipid modifying agents,C10BA03,pravastatin and fenofibrate,,,,
C10,LIPID MODIFYING AGENTS,C10B,LIPID MODIFYING AGENTS & COMBINATIONS,C10BA,HMG CoA reductase inhibitors in combination with other lipid modifying agents,C10BA04,simvastatin and fenofibrate,,,,
C10,LIPID MODIFYING AGENTS,C10B,LIPID MODIFYING AGENTS & COMBINATIONS,C10BA,HMG CoA reductase inhibitors in combination with other lipid modifying agents,C10BA05,atorvastatin and ezetimibe,,,,
C10,LIPID MODIFYING AGENTS,C10B,LIPID MODIFYING AGENTS & COMBINATIONS,C10BA,HMG CoA reductase inhibitors in combination with other lipid modifying agents,C10BA06,rosuvastatin and ezetimibe,,,,
C10,LIPID MODIFYING AGENTS,C10B,LIPID MODIFYING AGENTS & COMBINATIONS,C10BX,HMG CoA reductase inhibitors & other combinations,C10BX01,simvastatin and acetylsalicylic acid,30,mg,O,Refers to simvastatin
C10,LIPID MODIFYING AGENTS,C10B,LIPID MODIFYING AGENTS & COMBINATIONS,C10BX,HMG CoA reductase inhibitors & other combinations,C10BX02,pravastatin and acetylsalicylic acid,,,,
C10,LIPID MODIFYING AGENTS,C10B,LIPID MODIFYING AGENTS & COMBINATIONS,C10BX,HMG CoA reductase inhibitors & other combinations,C10BX03,atorvastatin and amlodipine,,,,
C10,LIPID MODIFYING AGENTS,C10B,LIPID MODIFYING AGENTS & COMBINATIONS,C10BX,HMG CoA reductase inhibitors & other combinations,C10BX04,"simvastatin, acetylsalicylic acid and ramipril",,,,
C10,LIPID MODIFYING AGENTS,C10B,LIPID MODIFYING AGENTS & COMBINATIONS,C10BX,HMG CoA reductase inhibitors & other combinations,C10BX05,rosuvastatin and acetylsalicylic acid,,,,
C10,LIPID MODIFYING AGENTS,C10B,LIPID MODIFYING AGENTS & COMBINATIONS,C10BX,HMG CoA reductase inhibitors & other combinations,C10BX06,"atorvastatin, acetylsalicylic acid and ramipril",,,,
C10,LIPID MODIFYING AGENTS,C10B,LIPID MODIFYING AGENTS & COMBINATIONS,C10BX,HMG CoA reductase inhibitors & other combinations,C10BX07,"rosuvastatin, amlodipine and lisinopril",,,,
C10,LIPID MODIFYING AGENTS,C10B,LIPID MODIFYING AGENTS & COMBINATIONS,C10BX,HMG CoA reductase inhibitors & other combinations,C10BX08,atorvastatin and acetylsalicylic acid,,,,
C10,LIPID MODIFYING AGENTS,C10B,LIPID MODIFYING AGENTS & COMBINATIONS,C10BX,HMG CoA reductase inhibitors & other combinations,C10BX09,rosuvastatin and amlodipine,,,,
C10,LIPID MODIFYING AGENTS,C10B,LIPID MODIFYING AGENTS & COMBINATIONS,C10BX,HMG CoA reductase inhibitors & other combinations,C10BX10,rosuvastatin and valsartan,,,,
C10,LIPID MODIFYING AGENTS,C10B,LIPID MODIFYING AGENTS & COMBINATIONS,C10BX,HMG CoA reductase inhibitors & other combinations,C10BX11,"atorvastatin, amlodipine and perindopril",,,,
C10,LIPID MODIFYING AGENTS,C10B,LIPID MODIFYING AGENTS & COMBINATIONS,C10BX,HMG CoA reductase inhibitors & other combinations,C10BX12,"atorvastatin, acetylsalicylic acid and perindopril",,,,
C10,LIPID MODIFYING AGENTS,C10B,LIPID MODIFYING AGENTS & COMBINATIONS,C10BX,HMG CoA reductase inhibitors & other combinations,C10BX13,"rosuvastatin, perindopril and indapamide",,,,
C10,LIPID MODIFYING AGENTS,C10B,LIPID MODIFYING AGENTS & COMBINATIONS,C10BX,HMG CoA reductase inhibitors & other combinations,C10BX14,"rosuvastatin, amlodipine and perindopril",,,,
C10,LIPID MODIFYING AGENTS,C10B,LIPID MODIFYING AGENTS & COMBINATIONS,C10BX,HMG CoA reductase inhibitors & other combinations,C10BX15,atorvastatin and perindopril,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AA,Antibiotics,D01AA01,nystatin,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AA,Antibiotics,D01AA02,natamycin,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AA,Antibiotics,D01AA03,hachimycin,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AA,Antibiotics,D01AA04,pecilocin,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AA,Antibiotics,D01AA06,mepartricin,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AA,Antibiotics,D01AA07,pyrrolnitrin,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AA,Antibiotics,D01AA08,griseofulvin,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AA,Antibiotics,D01AA20,combinations,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AC,Imidazole and triazole derivatives,D01AC01,clotrimazole,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AC,Imidazole and triazole derivatives,D01AC02,miconazole,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AC,Imidazole and triazole derivatives,D01AC03,econazole,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AC,Imidazole and triazole derivatives,D01AC04,chlormidazole,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AC,Imidazole and triazole derivatives,D01AC05,isoconazole,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AC,Imidazole and triazole derivatives,D01AC06,tiabendazole,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AC,Imidazole and triazole derivatives,D01AC07,tioconazole,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AC,Imidazole and triazole derivatives,D01AC08,ketoconazole,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AC,Imidazole and triazole derivatives,D01AC09,sulconazole,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AC,Imidazole and triazole derivatives,D01AC10,bifonazole,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AC,Imidazole and triazole derivatives,D01AC11,oxiconazole,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AC,Imidazole and triazole derivatives,D01AC12,fenticonazole,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AC,Imidazole and triazole derivatives,D01AC13,omoconazole,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AC,Imidazole and triazole derivatives,D01AC14,sertaconazole,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AC,Imidazole and triazole derivatives,D01AC15,fluconazole,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AC,Imidazole and triazole derivatives,D01AC16,flutrimazole,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AC,Imidazole and triazole derivatives,D01AC17,eberconazole,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AC,Imidazole and triazole derivatives,D01AC18,luliconazole,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AC,Imidazole and triazole derivatives,D01AC19,efinaconazole,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AC,Imidazole and triazole derivatives,D01AC20,imidazoles/triazoles in combination with corticosteroids,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AC,Imidazole and triazole derivatives,D01AC52,"miconazole, combinations",,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AC,Imidazole and triazole derivatives,D01AC60,"bifonazole, combinations",,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AE,Other antifungals for topical use,D01AE01,bromochlorosalicylanilide,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AE,Other antifungals for topical use,D01AE02,methylrosaniline,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AE,Other antifungals for topical use,D01AE03,tribromometacresol,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AE,Other antifungals for topical use,D01AE04,undecylenic acid,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AE,Other antifungals for topical use,D01AE05,polynoxylin,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AE,Other antifungals for topical use,D01AE06,2-(4-chlorphenoxy)-ethanol,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AE,Other antifungals for topical use,D01AE07,chlorphenesin,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AE,Other antifungals for topical use,D01AE08,ticlatone,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AE,Other antifungals for topical use,D01AE09,sulbentine,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AE,Other antifungals for topical use,D01AE10,ethyl hydroxybenzoate,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AE,Other antifungals for topical use,D01AE11,haloprogin,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AE,Other antifungals for topical use,D01AE12,salicylic acid,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AE,Other antifungals for topical use,D01AE13,selenium sulfide,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AE,Other antifungals for topical use,D01AE14,ciclopirox,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AE,Other antifungals for topical use,D01AE15,terbinafine,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AE,Other antifungals for topical use,D01AE16,amorolfine,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AE,Other antifungals for topical use,D01AE17,dimazole,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AE,Other antifungals for topical use,D01AE18,tolnaftate,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AE,Other antifungals for topical use,D01AE19,tolciclate,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AE,Other antifungals for topical use,D01AE20,combinations,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AE,Other antifungals for topical use,D01AE21,flucytosine,,,,
D01,ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A,ANTIFUNGALS FOR TOPICAL USE,D01AE,Other antifungals for topical use,D01AE22,naftifine,,,,
